indice_tiempo;pais_origen;punto_entrada;turistas;precio_promedio_usd;precio_minimo_usd;precio_maximo_usd;dias;variacion_usd_mensual;variacion_porcentual_usd;usd_alto;usd_alta_variabilidad;interes_google_promedio;interes_alto;año;mes;es_enero;es_febrero;es_marzo;es_abril;es_mayo;es_junio;es_julio;es_agosto;es_septiembre;es_octubre;es_noviembre;es_diciembre;mes_vendimia;vacaciones_invierno;temporada_alta
2014-01;Brasil;Aeropuerto Córdoba;654;7.1;6.0;8.0;31;2.0;33.33;0;0;;;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2014-01;Chile;Aeropuerto Córdoba;1046;7.1;6.0;8.0;31;2.0;33.33;0;0;;;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2014-01;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;1211;7.1;6.0;8.0;31;2.0;33.33;0;0;;;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2014-01;Europa Y Resto Del Mundo;Aeropuerto Córdoba;719;7.1;6.0;8.0;31;2.0;33.33;0;0;;;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2014-01;Resto De América;Aeropuerto Córdoba;763;7.1;6.0;8.0;31;2.0;33.33;0;0;;;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2014-01;Resto Del Mundo;Puerto Buenos Aires;2135;7.1;6.0;8.0;31;2.0;33.33;0;0;;;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2014-01;Uruguay;Puerto Buenos Aires;14122;7.1;6.0;8.0;31;2.0;33.33;0;0;;;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2014-02;Bolivia;Aeropuerto Buenos Aires;4506;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Brasil;Aeropuerto Buenos Aires;32421;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Brasil;Aeropuerto Córdoba;654;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Chile;Aeropuerto Buenos Aires;17064;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Chile;Aeropuerto Córdoba;1046;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;22854;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;1211;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Europa;Aeropuerto Buenos Aires;49916;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Europa Y Resto Del Mundo;Aeropuerto Córdoba;719;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Paraguay;Aeropuerto Buenos Aires;4409;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Resto América;Aeropuerto Buenos Aires;24624;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Resto De América;Aeropuerto Córdoba;763;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Resto Del Mundo;Aeropuerto Buenos Aires;14157;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Resto Del Mundo;Puerto Buenos Aires;2135;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Uruguay;Aeropuerto Buenos Aires;3545;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-02;Uruguay;Puerto Buenos Aires;14122;8.0;8.0;8.0;28;0.0;0.0;0;0;;;2014;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Bolivia;Aeropuerto Buenos Aires;6994;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Brasil;Aeropuerto Buenos Aires;54300;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Brasil;Aeropuerto Córdoba;654;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Chile;Aeropuerto Buenos Aires;18574;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Chile;Aeropuerto Córdoba;1046;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;28022;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;1211;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Europa;Aeropuerto Buenos Aires;53346;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Europa Y Resto Del Mundo;Aeropuerto Córdoba;719;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Paraguay;Aeropuerto Buenos Aires;5523;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Resto América;Aeropuerto Buenos Aires;24520;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Resto De América;Aeropuerto Córdoba;763;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Resto Del Mundo;Aeropuerto Buenos Aires;10529;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Resto Del Mundo;Puerto Buenos Aires;2135;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Uruguay;Aeropuerto Buenos Aires;4640;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-03;Uruguay;Puerto Buenos Aires;14122;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2014-04;Bolivia;Aeropuerto Buenos Aires;6237;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Brasil;Aeropuerto Buenos Aires;58407;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Brasil;Aeropuerto Córdoba;683;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Chile;Aeropuerto Buenos Aires;17038;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Chile;Aeropuerto Córdoba;1362;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;19089;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;877;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Europa;Aeropuerto Buenos Aires;42747;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Europa Y Resto Del Mundo;Aeropuerto Córdoba;510;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Paraguay;Aeropuerto Buenos Aires;6299;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Resto América;Aeropuerto Buenos Aires;28736;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Resto De América;Aeropuerto Córdoba;842;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Resto Del Mundo;Aeropuerto Buenos Aires;10147;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Resto Del Mundo;Puerto Buenos Aires;1394;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Uruguay;Aeropuerto Buenos Aires;5640;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-04;Uruguay;Puerto Buenos Aires;26391;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014-05;Bolivia;Aeropuerto Buenos Aires;4351;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Brasil;Aeropuerto Buenos Aires;59969;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Brasil;Aeropuerto Córdoba;683;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Chile;Aeropuerto Buenos Aires;20652;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Chile;Aeropuerto Córdoba;1362;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;16969;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;877;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Europa;Aeropuerto Buenos Aires;32965;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Europa Y Resto Del Mundo;Aeropuerto Córdoba;510;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Paraguay;Aeropuerto Buenos Aires;6829;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Resto América;Aeropuerto Buenos Aires;29098;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Resto De América;Aeropuerto Córdoba;842;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Resto Del Mundo;Aeropuerto Buenos Aires;9906;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Resto Del Mundo;Puerto Buenos Aires;1394;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Uruguay;Aeropuerto Buenos Aires;4722;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-05;Uruguay;Puerto Buenos Aires;26391;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2014-06;Bolivia;Aeropuerto Buenos Aires;4929;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Brasil;Aeropuerto Buenos Aires;56642;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Brasil;Aeropuerto Córdoba;683;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Chile;Aeropuerto Buenos Aires;16849;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Chile;Aeropuerto Córdoba;1362;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;16627;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;877;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Europa;Aeropuerto Buenos Aires;26889;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Europa Y Resto Del Mundo;Aeropuerto Córdoba;510;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Paraguay;Aeropuerto Buenos Aires;5118;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Resto América;Aeropuerto Buenos Aires;29256;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Resto De América;Aeropuerto Córdoba;842;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Resto Del Mundo;Aeropuerto Buenos Aires;9291;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Resto Del Mundo;Puerto Buenos Aires;1394;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Uruguay;Aeropuerto Buenos Aires;4610;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-06;Uruguay;Puerto Buenos Aires;26391;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014-07;Bolivia;Aeropuerto Buenos Aires;6030;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Brasil;Aeropuerto Buenos Aires;76885;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Brasil;Aeropuerto Córdoba;1423;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Chile;Aeropuerto Buenos Aires;21217;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Chile;Aeropuerto Córdoba;1153;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;17577;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;985;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Europa;Aeropuerto Buenos Aires;26343;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Europa Y Resto Del Mundo;Aeropuerto Córdoba;536;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Paraguay;Aeropuerto Buenos Aires;7045;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Resto América;Aeropuerto Buenos Aires;30769;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Resto De América;Aeropuerto Córdoba;840;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Resto Del Mundo;Aeropuerto Buenos Aires;10041;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Resto Del Mundo;Puerto Buenos Aires;1018;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Uruguay;Aeropuerto Buenos Aires;4969;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-07;Uruguay;Puerto Buenos Aires;29361;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2014-08;Bolivia;Aeropuerto Buenos Aires;5679;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Brasil;Aeropuerto Buenos Aires;80695;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Brasil;Aeropuerto Córdoba;1423;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Chile;Aeropuerto Buenos Aires;23334;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Chile;Aeropuerto Córdoba;1153;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;17477;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;985;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Europa;Aeropuerto Buenos Aires;37242;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Europa Y Resto Del Mundo;Aeropuerto Córdoba;536;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Paraguay;Aeropuerto Buenos Aires;4975;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Resto América;Aeropuerto Buenos Aires;35203;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Resto De América;Aeropuerto Córdoba;840;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Resto Del Mundo;Aeropuerto Buenos Aires;10059;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Resto Del Mundo;Puerto Buenos Aires;1018;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Uruguay;Aeropuerto Buenos Aires;6415;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-08;Uruguay;Puerto Buenos Aires;29361;8.0;8.0;8.0;31;0.0;0.0;0;0;;;2014;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2014-09;Bolivia;Aeropuerto Buenos Aires;5796;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Brasil;Aeropuerto Buenos Aires;66679;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Brasil;Aeropuerto Córdoba;1423;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Chile;Aeropuerto Buenos Aires;25762;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Chile;Aeropuerto Córdoba;1153;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;13568;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;985;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Europa;Aeropuerto Buenos Aires;31358;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Europa Y Resto Del Mundo;Aeropuerto Córdoba;536;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Paraguay;Aeropuerto Buenos Aires;2987;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Resto América;Aeropuerto Buenos Aires;34447;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Resto De América;Aeropuerto Córdoba;840;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Resto Del Mundo;Aeropuerto Buenos Aires;10623;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Resto Del Mundo;Puerto Buenos Aires;1018;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Uruguay;Aeropuerto Buenos Aires;7057;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-09;Uruguay;Puerto Buenos Aires;29361;8.0;8.0;8.0;30;0.0;0.0;0;0;;;2014;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2014-10;Bolivia;Aeropuerto Buenos Aires;7433;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Brasil;Aeropuerto Buenos Aires;65515;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Brasil;Aeropuerto Córdoba;1062;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Chile;Aeropuerto Buenos Aires;22113;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Chile;Aeropuerto Córdoba;1426;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;17459;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;747;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Europa;Aeropuerto Buenos Aires;36963;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Europa Y Resto Del Mundo;Aeropuerto Córdoba;541;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Paraguay;Aeropuerto Buenos Aires;4018;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Resto América;Aeropuerto Buenos Aires;41522;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Resto De América;Aeropuerto Córdoba;820;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Resto Del Mundo;Aeropuerto Buenos Aires;12429;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2014-10;Resto Del Mundo;Puerto Buenos Aires;1178;8.23;8.0;9.0;31;1.0;12.5;0;0;;;2014;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
